date,product,qty,sales,region
2025-05-23,Mouse,2,50,East
2025-05-23,Headphones,2,120,West
2025-05-23,Headphones,3,180,North
2025-05-23,Mouse,2,50,West
2025-05-23,Keyboard,3,120,East
2025-05-23,Phone,1,500,North
2025-05-24,Headphones,2,120,South
2025-05-24,Monitor,2,400,South
2025-05-24,Mouse,1,25,North
2025-05-24,Keyboard,2,80,East
2025-05-24,Monitor,1,200,East
2025-05-24,Mouse,2,50,South
2025-05-24,Phone,1,500,South
2025-05-24,Keyboard,4,160,North
2025-05-24,Monitor,4,800,South
2025-05-24,Phone,3,1500,West
2025-05-24,Phone,4,2000,North
2025-05-24,Mouse,2,50,West
2025-05-24,Monitor,4,800,West
2025-05-24,Headphones,3,180,East
2025-05-24,Phone,3,1500,East
2025-05-24,Laptop,4,3200,West
2025-05-24,Keyboard,1,40,North
2025-05-24,Headphones,1,60,West
2025-05-24,Monitor,4,800,South
2025-05-24,Headphones,2,120,North
2025-05-24,Keyboard,2,80,West
2025-05-24,Headphones,1,60,East
2025-05-24,Phone,3,1500,North
2025-05-24,Keyboard,4,160,East
2025-05-24,Monitor,1,200,South
2025-05-24,Laptop,3,2400,North
2025-05-24,Laptop,3,2400,South
2025-05-24,Headphones,1,60,East
2025-05-24,Mouse,3,75,West
2025-05-24,Monitor,1,200,West
2025-05-24,Phone,1,500,West
2025-05-24,Laptop,2,1600,South
2025-05-24,Phone,1,500,South
2025-05-24,Phone,2,1000,East
2025-05-24,Laptop,1,800,South
2025-05-25,Keyboard,4,160,South
2025-05-25,Phone,3,1500,East
2025-05-25,Headphones,1,60,North
2025-05-25,Monitor,1,200,East
2025-05-25,Laptop,4,3200,South
2025-05-25,Phone,4,2000,North
2025-05-25,Phone,2,1000,South
2025-05-25,Headphones,3,180,West
2025-05-25,Laptop,3,2400,South
2025-05-25,Headphones,1,60,East
2025-05-25,Phone,4,2000,South
2025-05-25,Laptop,4,3200,East
2025-05-25,Phone,4,2000,West
2025-05-25,Mouse,4,100,East
2025-05-25,Monitor,2,400,South
2025-05-25,Headphones,3,180,East
2025-05-25,Monitor,3,600,West
2025-05-25,Keyboard,4,160,North
2025-05-25,Monitor,3,600,North
2025-05-25,Mouse,1,25,West
2025-05-25,Keyboard,1,40,West
2025-05-25,Mouse,2,50,West
2025-05-26,Keyboard,2,80,North
2025-05-26,Keyboard,1,40,South
2025-05-26,Monitor,2,400,East
2025-05-26,Mouse,4,100,West
2025-05-26,Mouse,1,25,North
2025-05-26,Headphones,3,180,West
2025-05-26,Monitor,4,800,East
2025-05-26,Mouse,2,50,North
2025-05-26,Mouse,3,75,East
2025-05-26,Keyboard,1,40,West
2025-05-26,Laptop,2,1600,East
2025-05-26,Keyboard,2,80,South
2025-05-26,Phone,1,500,South
2025-05-26,Keyboard,2,80,North
2025-05-26,Headphones,3,180,South
2025-05-26,Mouse,3,75,South
2025-05-26,Monitor,1,200,West
2025-05-26,Monitor,4,800,West
2025-05-26,Keyboard,1,40,East
2025-05-26,Headphones,3,180,South
2025-05-26,Monitor,4,800,East
2025-05-26,Laptop,4,3200,North
2025-05-26,Keyboard,2,80,South
2025-05-27,Keyboard,3,120,South
2025-05-27,Headphones,1,60,South
2025-05-27,Phone,4,2000,North
2025-05-27,Keyboard,2,80,North
2025-05-27,Phone,1,500,South
2025-05-27,Keyboard,3,120,South
2025-05-27,Monitor,3,600,West
2025-05-27,Headphones,1,60,North
2025-05-27,Mouse,3,75,East
2025-05-27,Mouse,4,100,South
2025-05-27,Headphones,4,240,South
2025-05-27,Phone,2,1000,West
2025-05-27,Laptop,4,3200,West
2025-05-27,Monitor,3,600,North
2025-05-27,Headphones,4,240,North
2025-05-27,Headphones,3,180,North
2025-05-27,Keyboard,3,120,South
2025-05-27,Phone,4,2000,East
2025-05-27,Laptop,1,800,East
2025-05-27,Keyboard,4,160,North
2025-05-27,Keyboard,1,40,South
2025-05-27,Phone,2,1000,West
2025-05-27,Keyboard,4,160,East
2025-05-27,Phone,3,1500,West
2025-05-28,Headphones,3,180,North
2025-05-28,Headphones,4,240,East
2025-05-28,Phone,3,1500,North
2025-05-28,Monitor,2,400,North
2025-05-28,Phone,4,2000,South
2025-05-28,Monitor,4,800,South
2025-05-28,Keyboard,1,40,West
2025-05-28,Mouse,2,50,West
2025-05-28,Phone,4,2000,North
2025-05-28,Mouse,4,100,North
2025-05-28,Monitor,2,400,East
2025-05-28,Mouse,2,50,West
2025-05-28,Mouse,2,50,North
2025-05-28,Keyboard,2,80,East
2025-05-28,Headphones,1,60,West
2025-05-28,Phone,4,2000,South
2025-05-28,Laptop,2,1600,West
2025-05-28,Laptop,4,3200,South
2025-05-28,Laptop,2,1600,West
2025-05-28,Laptop,2,1600,West
2025-05-28,Keyboard,3,120,West
2025-05-28,Phone,1,500,East
2025-05-28,Keyboard,4,160,West
2025-05-28,Monitor,3,600,South
2025-05-28,Laptop,2,1600,South
2025-05-28,Mouse,3,75,West
2025-05-28,Mouse,4,100,West
2025-05-28,Mouse,3,75,West
2025-05-28,Mouse,2,50,South
2025-05-28,Monitor,1,200,South
2025-05-28,Monitor,2,400,West
2025-05-28,Phone,4,2000,South
2025-05-28,Monitor,4,800,North
2025-05-28,Keyboard,2,80,South
2025-05-28,Mouse,4,100,West
2025-05-28,Laptop,4,3200,North
2025-05-28,Mouse,4,100,West
2025-05-29,Monitor,3,600,East
2025-05-29,Mouse,3,75,West
2025-05-29,Headphones,1,60,West
2025-05-29,Mouse,4,100,East
2025-05-29,Monitor,3,600,East
2025-05-29,Monitor,2,400,West
2025-05-29,Laptop,1,800,East
2025-05-29,Monitor,1,200,East
2025-05-29,Monitor,4,800,East
2025-05-29,Keyboard,1,40,North
2025-05-29,Monitor,3,600,West
2025-05-29,Phone,1,500,North
2025-05-29,Headphones,4,240,East
2025-05-29,Headphones,2,120,East
2025-05-29,Headphones,1,60,North
2025-05-29,Headphones,1,60,West
2025-05-29,Headphones,2,120,South
2025-05-29,Monitor,3,600,West
2025-05-29,Mouse,3,75,West
2025-05-29,Headphones,1,60,North
2025-05-29,Mouse,2,50,East
2025-05-29,Laptop,3,2400,South
2025-05-29,Phone,1,500,North
2025-05-29,Keyboard,3,120,North
2025-05-29,Laptop,4,3200,West
2025-05-29,Headphones,3,180,East
2025-05-29,Monitor,4,800,East
2025-05-29,Mouse,2,50,South
2025-05-29,Headphones,4,240,South
2025-05-29,Headphones,1,60,East
2025-05-29,Phone,1,500,East
2025-05-29,Laptop,1,800,South
2025-05-29,Mouse,4,100,South
2025-05-29,Mouse,4,100,East
2025-05-29,Laptop,3,2400,West
2025-05-29,Headphones,1,60,East
2025-05-29,Keyboard,4,160,West
2025-05-30,Keyboard,1,40,East
2025-05-30,Keyboard,3,120,South
2025-05-30,Headphones,2,120,East
2025-05-30,Mouse,3,75,North
2025-05-30,Mouse,4,100,North
2025-05-30,Monitor,4,800,West
2025-05-30,Mouse,1,25,South
2025-05-30,Headphones,3,180,West
2025-05-30,Keyboard,4,160,South
2025-05-30,Phone,4,2000,East
2025-05-30,Phone,3,1500,East
2025-05-30,Mouse,4,100,North
2025-05-30,Keyboard,4,160,East
2025-05-30,Headphones,4,240,East
2025-05-30,Monitor,3,600,South
2025-05-30,Phone,3,1500,East
2025-05-30,Monitor,2,400,East
2025-05-30,Headphones,4,240,South
2025-05-30,Monitor,4,800,South
2025-05-30,Laptop,2,1600,West
2025-05-30,Laptop,3,2400,West
2025-05-30,Headphones,4,240,South
2025-05-30,Headphones,3,180,North
2025-05-30,Keyboard,1,40,West
2025-05-30,Phone,2,1000,South
2025-05-30,Keyboard,3,120,East
2025-05-30,Mouse,1,25,South
2025-05-30,Mouse,4,100,West
2025-05-30,Laptop,1,800,North
2025-05-30,Mouse,2,50,South
2025-05-30,Laptop,4,3200,South
2025-05-30,Keyboard,3,120,West
2025-05-31,Monitor,2,400,East
2025-05-31,Keyboard,2,80,North
2025-05-31,Mouse,3,75,South
2025-05-31,Keyboard,3,120,East
2025-05-31,Laptop,2,1600,North
2025-05-31,Monitor,1,200,East
2025-05-31,Laptop,4,3200,South
2025-05-31,Monitor,3,600,South
2025-05-31,Keyboard,1,40,East
2025-05-31,Monitor,2,400,West
2025-05-31,Mouse,1,25,East
2025-05-31,Monitor,4,800,North
2025-05-31,Headphones,2,120,South
2025-05-31,Headphones,3,180,North
2025-05-31,Monitor,4,800,South
2025-05-31,Monitor,4,800,East
2025-05-31,Laptop,2,1600,East
2025-05-31,Monitor,1,200,South
2025-05-31,Laptop,1,800,South
2025-05-31,Phone,1,500,East
2025-05-31,Mouse,2,50,South
2025-05-31,Headphones,4,240,North
2025-05-31,Laptop,4,3200,North
2025-05-31,Keyboard,2,80,West
2025-05-31,Laptop,4,3200,East
2025-05-31,Monitor,2,400,West
2025-05-31,Laptop,3,2400,South
2025-05-31,Phone,1,500,North
2025-05-31,Headphones,4,240,North
2025-05-31,Headphones,4,240,South
2025-05-31,Keyboard,3,120,East
2025-05-31,Headphones,4,240,South
2025-05-31,Laptop,2,1600,West
2025-05-31,Keyboard,1,40,West
2025-05-31,Headphones,3,180,East
2025-05-31,Headphones,3,180,West
2025-06-01,Laptop,3,2400,West
2025-06-01,Monitor,2,400,West
2025-06-01,Laptop,4,3200,South
2025-06-01,Monitor,2,400,East
2025-06-01,Phone,4,2000,West
2025-06-01,Monitor,4,800,South
2025-06-01,Phone,1,500,East
2025-06-01,Mouse,1,25,East
2025-06-01,Phone,2,1000,East
2025-06-01,Phone,1,500,South
2025-06-01,Monitor,4,800,West
2025-06-01,Monitor,3,600,North
2025-06-01,Phone,3,1500,South
2025-06-01,Mouse,2,50,North
2025-06-01,Phone,1,500,South
2025-06-01,Mouse,4,100,South
2025-06-01,Monitor,3,600,East
2025-06-01,Laptop,2,1600,North
2025-06-01,Keyboard,3,120,North
2025-06-01,Laptop,3,2400,South
2025-06-01,Mouse,3,75,South
2025-06-01,Keyboard,3,120,North
2025-06-01,Keyboard,2,80,South
2025-06-01,Headphones,3,180,East
2025-06-02,Keyboard,2,80,North
2025-06-02,Phone,1,500,West
2025-06-02,Headphones,3,180,South
2025-06-02,Headphones,4,240,East
2025-06-02,Phone,4,2000,North
2025-06-02,Phone,1,500,West
2025-06-02,Monitor,2,400,West
2025-06-02,Monitor,2,400,North
2025-06-02,Laptop,1,800,East
2025-06-02,Headphones,4,240,East
2025-06-02,Monitor,3,600,West
2025-06-02,Keyboard,3,120,East
2025-06-02,Laptop,1,800,South
2025-06-02,Mouse,2,50,West
2025-06-02,Mouse,3,75,North
2025-06-02,Phone,1,500,West
2025-06-02,Headphones,2,120,East
2025-06-02,Phone,3,1500,East
2025-06-02,Mouse,3,75,East
2025-06-02,Headphones,3,180,South
2025-06-02,Keyboard,1,40,East
2025-06-02,Headphones,2,120,West
2025-06-02,Monitor,1,200,North
2025-06-02,Headphones,3,180,West
2025-06-02,Phone,4,2000,East
2025-06-02,Keyboard,3,120,North
2025-06-02,Headphones,1,60,West
2025-06-02,Mouse,3,75,West
2025-06-02,Laptop,4,3200,South
2025-06-02,Mouse,1,25,North
2025-06-02,Monitor,2,400,North
2025-06-02,Monitor,4,800,North
2025-06-02,Mouse,4,100,North
2025-06-02,Phone,3,1500,West
2025-06-02,Monitor,4,800,West
2025-06-02,Laptop,1,800,South
2025-06-02,Keyboard,1,40,North
2025-06-03,Monitor,1,200,West
2025-06-03,Laptop,3,2400,East
2025-06-03,Monitor,3,600,North
2025-06-03,Headphones,1,60,South
2025-06-03,Monitor,1,200,East
2025-06-03,Monitor,4,800,South
2025-06-03,Headphones,4,240,East
2025-06-03,Laptop,4,3200,East
2025-06-03,Headphones,4,240,East
2025-06-03,Laptop,4,3200,West
2025-06-03,Keyboard,4,160,North
2025-06-03,Keyboard,2,80,North
2025-06-03,Phone,4,2000,East
2025-06-03,Phone,4,2000,South
2025-06-03,Monitor,1,200,North
2025-06-03,Mouse,1,25,West
2025-06-03,Monitor,2,400,East
2025-06-03,Phone,2,1000,South
2025-06-03,Mouse,2,50,East
2025-06-03,Keyboard,3,120,North
2025-06-03,Phone,3,1500,North
2025-06-03,Headphones,3,180,East
2025-06-03,Mouse,2,50,South
2025-06-03,Monitor,2,400,North
2025-06-03,Keyboard,4,160,North
2025-06-03,Laptop,3,2400,East
2025-06-03,Monitor,3,600,West
2025-06-03,Monitor,3,600,South
2025-06-03,Keyboard,3,120,West
2025-06-03,Keyboard,4,160,East
2025-06-03,Laptop,3,2400,West
2025-06-03,Headphones,4,240,North
2025-06-03,Monitor,1,200,North
2025-06-04,Phone,3,1500,East
2025-06-04,Monitor,1,200,South
2025-06-04,Keyboard,2,80,South
2025-06-04,Keyboard,4,160,East
2025-06-04,Keyboard,1,40,South
2025-06-04,Keyboard,3,120,East
2025-06-04,Monitor,1,200,South
2025-06-04,Mouse,1,25,North
2025-06-04,Laptop,2,1600,East
2025-06-04,Headphones,4,240,East
2025-06-04,Headphones,3,180,East
2025-06-04,Monitor,1,200,East
2025-06-04,Phone,3,1500,East
2025-06-04,Laptop,1,800,North
2025-06-04,Headphones,1,60,West
2025-06-04,Phone,4,2000,East
2025-06-04,Headphones,2,120,East
2025-06-04,Phone,4,2000,West
2025-06-04,Headphones,2,120,East
2025-06-04,Laptop,1,800,North
2025-06-04,Laptop,3,2400,North
2025-06-04,Phone,4,2000,West
2025-06-05,Mouse,1,25,East
2025-06-05,Keyboard,1,40,South
2025-06-05,Mouse,4,100,North
2025-06-05,Keyboard,1,40,South
2025-06-05,Laptop,2,1600,South
2025-06-05,Laptop,2,1600,East
2025-06-05,Laptop,1,800,South
2025-06-05,Monitor,1,200,East
2025-06-05,Monitor,2,400,West
2025-06-05,Headphones,3,180,North
2025-06-05,Headphones,1,60,West
2025-06-05,Headphones,2,120,West
2025-06-05,Laptop,4,3200,North
2025-06-05,Mouse,3,75,South
2025-06-05,Laptop,4,3200,North
2025-06-05,Mouse,1,25,West
2025-06-05,Monitor,3,600,South
2025-06-05,Laptop,4,3200,South
2025-06-05,Mouse,3,75,East
2025-06-05,Headphones,1,60,West
2025-06-05,Monitor,3,600,North
2025-06-05,Laptop,2,1600,East
2025-06-05,Laptop,2,1600,West
2025-06-05,Keyboard,4,160,East
2025-06-05,Phone,2,1000,North
2025-06-05,Mouse,1,25,South
2025-06-05,Mouse,2,50,South
2025-06-05,Laptop,4,3200,East
2025-06-05,Phone,2,1000,South
2025-06-05,Laptop,4,3200,South
2025-06-05,Keyboard,4,160,West
2025-06-05,Mouse,1,25,East
2025-06-06,Keyboard,3,120,West
2025-06-06,Laptop,1,800,North
2025-06-06,Phone,4,2000,North
2025-06-06,Headphones,1,60,West
2025-06-06,Mouse,3,75,North
2025-06-06,Keyboard,3,120,South
2025-06-06,Phone,1,500,North
2025-06-06,Keyboard,2,80,North
2025-06-06,Phone,1,500,East
2025-06-06,Laptop,4,3200,East
2025-06-06,Monitor,4,800,North
2025-06-06,Monitor,1,200,East
2025-06-06,Headphones,1,60,North
2025-06-06,Phone,1,500,West
2025-06-06,Mouse,4,100,North
2025-06-06,Phone,4,2000,West
2025-06-06,Laptop,4,3200,East
2025-06-06,Phone,2,1000,West
2025-06-06,Keyboard,3,120,East
2025-06-06,Mouse,3,75,North
2025-06-06,Monitor,2,400,East
2025-06-06,Mouse,3,75,East
2025-06-06,Laptop,3,2400,South
2025-06-06,Keyboard,4,160,East
2025-06-06,Laptop,1,800,South
2025-06-06,Laptop,1,800,South
2025-06-06,Keyboard,2,80,East
2025-06-06,Monitor,3,600,South
2025-06-06,Headphones,2,120,East
2025-06-06,Monitor,4,800,West
2025-06-06,Mouse,3,75,South
2025-06-06,Headphones,4,240,East
2025-06-06,Monitor,3,600,South
2025-06-06,Laptop,4,3200,East
2025-06-07,Headphones,3,180,South
2025-06-07,Laptop,3,2400,South
2025-06-07,Keyboard,3,120,South
2025-06-07,Headphones,1,60,North
2025-06-07,Monitor,4,800,East
2025-06-07,Phone,4,2000,West
2025-06-07,Keyboard,3,120,South
2025-06-07,Laptop,3,2400,North
2025-06-07,Mouse,3,75,East
2025-06-07,Phone,2,1000,West
2025-06-07,Laptop,2,1600,West
2025-06-07,Phone,3,1500,South
2025-06-07,Mouse,2,50,North
2025-06-07,Laptop,2,1600,West
2025-06-07,Headphones,2,120,East
2025-06-07,Headphones,2,120,South
2025-06-07,Keyboard,3,120,East
2025-06-07,Monitor,1,200,South
2025-06-07,Headphones,2,120,West
2025-06-07,Mouse,2,50,West
2025-06-07,Monitor,3,600,West
2025-06-07,Headphones,4,240,West
2025-06-07,Monitor,3,600,East
2025-06-07,Laptop,1,800,North
2025-06-07,Mouse,3,75,West
2025-06-07,Monitor,4,800,East
2025-06-07,Headphones,3,180,South
2025-06-07,Mouse,4,100,East
2025-06-07,Headphones,1,60,East
2025-06-07,Monitor,3,600,West
2025-06-07,Laptop,3,2400,East
2025-06-08,Mouse,1,25,South
2025-06-08,Keyboard,1,40,North
2025-06-08,Headphones,3,180,North
2025-06-08,Headphones,4,240,North
2025-06-08,Headphones,4,240,East
2025-06-08,Monitor,3,600,West
2025-06-08,Monitor,3,600,West
2025-06-08,Mouse,1,25,East
2025-06-08,Laptop,4,3200,West
2025-06-08,Keyboard,3,120,South
2025-06-08,Phone,2,1000,South
2025-06-08,Phone,3,1500,East
2025-06-08,Monitor,3,600,East
2025-06-08,Phone,4,2000,East
2025-06-08,Headphones,2,120,East
2025-06-08,Mouse,1,25,South
2025-06-08,Mouse,4,100,West
2025-06-08,Monitor,4,800,North
2025-06-08,Mouse,1,25,South
2025-06-08,Monitor,3,600,West
2025-06-08,Monitor,1,200,North
2025-06-08,Phone,2,1000,South
2025-06-08,Mouse,3,75,East
2025-06-08,Mouse,1,25,South
2025-06-08,Monitor,4,800,East
2025-06-08,Monitor,2,400,North
2025-06-08,Mouse,2,50,North
2025-06-08,Monitor,1,200,West
2025-06-08,Mouse,1,25,North
2025-06-09,Mouse,4,100,South
2025-06-09,Phone,4,2000,North
2025-06-09,Headphones,1,60,West
2025-06-09,Phone,3,1500,South
2025-06-09,Keyboard,1,40,East
2025-06-09,Phone,2,1000,South
2025-06-09,Laptop,3,2400,North
2025-06-09,Mouse,1,25,West
2025-06-09,Headphones,1,60,North
2025-06-09,Laptop,1,800,South
2025-06-09,Laptop,2,1600,North
2025-06-09,Headphones,4,240,South
2025-06-09,Monitor,2,400,South
2025-06-09,Mouse,2,50,East
2025-06-09,Monitor,1,200,South
2025-06-09,Laptop,3,2400,North
2025-06-09,Laptop,4,3200,West
2025-06-09,Keyboard,1,40,South
2025-06-09,Headphones,3,180,East
2025-06-09,Laptop,4,3200,South
2025-06-09,Laptop,3,2400,West
2025-06-09,Keyboard,2,80,South
2025-06-10,Phone,3,1500,South
2025-06-10,Phone,4,2000,West
2025-06-10,Laptop,1,800,West
2025-06-10,Phone,2,1000,North
2025-06-10,Laptop,1,800,East
2025-06-10,Mouse,2,50,North
2025-06-10,Phone,3,1500,South
2025-06-10,Headphones,2,120,South
2025-06-10,Phone,2,1000,West
2025-06-10,Headphones,3,180,West
2025-06-10,Phone,2,1000,East
2025-06-10,Monitor,2,400,South
2025-06-10,Laptop,4,3200,South
2025-06-10,Laptop,4,3200,South
2025-06-10,Headphones,1,60,North
2025-06-10,Phone,2,1000,North
2025-06-10,Headphones,3,180,West
2025-06-10,Phone,3,1500,West
2025-06-10,Headphones,2,120,West
2025-06-10,Keyboard,4,160,East
2025-06-10,Monitor,4,800,North
2025-06-10,Monitor,1,200,North
2025-06-10,Headphones,2,120,East
2025-06-10,Laptop,3,2400,West
2025-06-10,Headphones,2,120,South
2025-06-10,Mouse,2,50,East
2025-06-10,Keyboard,2,80,North
2025-06-10,Headphones,1,60,South
2025-06-10,Phone,1,500,East
2025-06-10,Monitor,4,800,South
2025-06-10,Phone,1,500,South
2025-06-10,Monitor,3,600,North
2025-06-10,Monitor,4,800,South
2025-06-10,Headphones,4,240,East
2025-06-10,Headphones,1,60,West
2025-06-11,Headphones,2,120,North
2025-06-11,Laptop,4,3200,North
2025-06-11,Mouse,2,50,North
2025-06-11,Laptop,3,2400,North
2025-06-11,Headphones,1,60,North
2025-06-11,Keyboard,3,120,North
2025-06-11,Monitor,4,800,South
2025-06-11,Keyboard,1,40,West
2025-06-11,Phone,4,2000,East
2025-06-11,Laptop,1,800,East
2025-06-11,Keyboard,1,40,East
2025-06-11,Keyboard,3,120,South
2025-06-11,Monitor,1,200,West
2025-06-11,Monitor,2,400,West
2025-06-11,Headphones,2,120,South
2025-06-11,Phone,1,500,North
2025-06-11,Mouse,4,100,South
2025-06-11,Monitor,4,800,North
2025-06-11,Keyboard,1,40,South
2025-06-11,Mouse,2,50,South
2025-06-11,Headphones,2,120,South
2025-06-12,Laptop,3,2400,East
2025-06-12,Phone,1,500,East
2025-06-12,Keyboard,3,120,South
2025-06-12,Laptop,3,2400,West
2025-06-12,Mouse,3,75,West
2025-06-12,Headphones,1,60,North
2025-06-12,Mouse,2,50,East
2025-06-12,Phone,1,500,West
2025-06-12,Monitor,3,600,West
2025-06-12,Monitor,1,200,South
2025-06-12,Headphones,3,180,East
2025-06-12,Mouse,2,50,North
2025-06-12,Laptop,1,800,East
2025-06-12,Headphones,2,120,West
2025-06-12,Phone,3,1500,East
2025-06-12,Laptop,1,800,North
2025-06-12,Monitor,4,800,West
2025-06-12,Monitor,3,600,South
2025-06-12,Phone,2,1000,South
2025-06-12,Keyboard,1,40,South
2025-06-12,Keyboard,1,40,North
2025-06-12,Phone,3,1500,East
2025-06-12,Phone,3,1500,West
2025-06-12,Keyboard,4,160,West
2025-06-12,Laptop,4,3200,East
2025-06-12,Monitor,3,600,West
2025-06-12,Laptop,4,3200,South
2025-06-12,Headphones,2,120,South
2025-06-12,Phone,3,1500,West
2025-06-12,Phone,3,1500,North
2025-06-12,Laptop,3,2400,West
2025-06-12,Monitor,4,800,East
2025-06-13,Headphones,2,120,North
2025-06-13,Mouse,4,100,East
2025-06-13,Mouse,2,50,North
2025-06-13,Mouse,4,100,West
2025-06-13,Monitor,4,800,North
2025-06-13,Laptop,4,3200,North
2025-06-13,Laptop,2,1600,West
2025-06-13,Laptop,4,3200,South
2025-06-13,Laptop,4,3200,North
2025-06-13,Laptop,1,800,South
2025-06-13,Monitor,4,800,South
2025-06-13,Headphones,1,60,North
2025-06-13,Phone,3,1500,North
2025-06-13,Phone,1,500,North
2025-06-13,Phone,2,1000,West
2025-06-13,Keyboard,1,40,North
2025-06-13,Phone,1,500,North
2025-06-13,Monitor,1,200,North
2025-06-13,Keyboard,2,80,East
2025-06-13,Keyboard,4,160,West
2025-06-14,Headphones,4,240,North
2025-06-14,Mouse,3,75,East
2025-06-14,Keyboard,1,40,East
2025-06-14,Headphones,2,120,West
2025-06-14,Phone,1,500,South
2025-06-14,Phone,2,1000,West
2025-06-14,Laptop,2,1600,West
2025-06-14,Mouse,3,75,South
2025-06-14,Laptop,2,1600,East
2025-06-14,Laptop,4,3200,North
2025-06-14,Keyboard,1,40,West
2025-06-14,Headphones,3,180,North
2025-06-14,Phone,3,1500,West
2025-06-14,Keyboard,4,160,North
2025-06-14,Monitor,3,600,South
2025-06-14,Monitor,4,800,West
2025-06-14,Mouse,2,50,South
2025-06-14,Laptop,1,800,North
2025-06-14,Phone,2,1000,West
2025-06-14,Phone,4,2000,North
2025-06-14,Keyboard,2,80,West
2025-06-14,Keyboard,4,160,East
2025-06-14,Laptop,2,1600,East
2025-06-14,Phone,2,1000,South
2025-06-14,Laptop,2,1600,North
2025-06-14,Mouse,4,100,East
2025-06-14,Headphones,4,240,West
2025-06-14,Mouse,2,50,East
2025-06-14,Phone,2,1000,West
2025-06-14,Monitor,1,200,West
2025-06-14,Phone,4,2000,North
2025-06-14,Mouse,2,50,West
2025-06-14,Monitor,2,400,West
2025-06-14,Phone,1,500,West
2025-06-15,Keyboard,4,160,South
2025-06-15,Phone,1,500,East
2025-06-15,Mouse,3,75,North
2025-06-15,Monitor,4,800,West
2025-06-15,Phone,4,2000,West
2025-06-15,Headphones,2,120,East
2025-06-15,Keyboard,4,160,South
2025-06-15,Keyboard,2,80,West
2025-06-15,Headphones,2,120,West
2025-06-15,Mouse,2,50,South
2025-06-15,Mouse,4,100,West
2025-06-15,Monitor,2,400,West
2025-06-15,Keyboard,3,120,South
2025-06-15,Monitor,1,200,East
2025-06-15,Headphones,2,120,West
2025-06-15,Headphones,1,60,East
2025-06-15,Mouse,4,100,East
2025-06-15,Headphones,1,60,East
2025-06-15,Headphones,2,120,North
2025-06-15,Mouse,1,25,North
2025-06-15,Headphones,1,60,South
2025-06-15,Laptop,2,1600,North
2025-06-15,Mouse,1,25,East
2025-06-15,Monitor,4,800,South
2025-06-15,Mouse,3,75,East
2025-06-15,Monitor,3,600,South
2025-06-15,Phone,4,2000,South
2025-06-15,Keyboard,3,120,South
2025-06-15,Phone,1,500,South
2025-06-15,Phone,1,500,North
2025-06-15,Headphones,2,120,East
2025-06-15,Headphones,1,60,West
2025-06-15,Keyboard,2,80,North
2025-06-15,Phone,2,1000,North
2025-06-15,Monitor,1,200,West
2025-06-16,Mouse,3,75,South
2025-06-16,Keyboard,1,40,South
2025-06-16,Phone,2,1000,West
2025-06-16,Mouse,3,75,East
2025-06-16,Laptop,3,2400,West
2025-06-16,Laptop,2,1600,West
2025-06-16,Phone,3,1500,West
2025-06-16,Mouse,4,100,South
2025-06-16,Mouse,4,100,West
2025-06-16,Keyboard,1,40,South
2025-06-16,Keyboard,1,40,South
2025-06-16,Monitor,2,400,North
2025-06-16,Monitor,1,200,West
2025-06-16,Phone,2,1000,East
2025-06-16,Keyboard,4,160,East
2025-06-16,Laptop,1,800,South
2025-06-16,Monitor,2,400,South
2025-06-16,Mouse,4,100,South
2025-06-16,Keyboard,2,80,East
2025-06-16,Monitor,2,400,South
2025-06-16,Laptop,3,2400,South
2025-06-16,Monitor,4,800,East
2025-06-16,Phone,4,2000,West
2025-06-16,Mouse,4,100,South
2025-06-16,Mouse,1,25,South
2025-06-16,Laptop,3,2400,South
2025-06-16,Keyboard,1,40,West
2025-06-16,Keyboard,4,160,South
2025-06-16,Headphones,2,120,South
2025-06-16,Laptop,4,3200,South
2025-06-16,Phone,2,1000,North
2025-06-16,Headphones,3,180,South
2025-06-16,Laptop,4,3200,West
2025-06-16,Monitor,3,600,North
2025-06-16,Laptop,1,800,South
2025-06-16,Phone,3,1500,North
2025-06-16,Mouse,2,50,West
2025-06-17,Headphones,2,120,North
2025-06-17,Monitor,2,400,South
2025-06-17,Monitor,4,800,West
2025-06-17,Mouse,2,50,West
2025-06-17,Mouse,2,50,East
2025-06-17,Keyboard,1,40,East
2025-06-17,Phone,2,1000,South
2025-06-17,Keyboard,1,40,East
2025-06-17,Mouse,4,100,North
2025-06-17,Keyboard,2,80,East
2025-06-17,Phone,1,500,South
2025-06-17,Headphones,2,120,East
2025-06-17,Headphones,2,120,West
2025-06-17,Laptop,4,3200,West
2025-06-17,Phone,1,500,North
2025-06-17,Phone,1,500,West
2025-06-17,Mouse,2,50,South
2025-06-17,Monitor,1,200,East
2025-06-17,Mouse,3,75,South
2025-06-17,Headphones,2,120,South
2025-06-17,Keyboard,2,80,East
2025-06-17,Keyboard,4,160,South
2025-06-18,Mouse,2,50,West
2025-06-18,Phone,3,1500,North
2025-06-18,Phone,2,1000,West
2025-06-18,Keyboard,4,160,East
2025-06-18,Monitor,4,800,North
2025-06-18,Mouse,1,25,North
2025-06-18,Headphones,2,120,West
2025-06-18,Mouse,1,25,North
2025-06-18,Monitor,2,400,East
2025-06-18,Phone,4,2000,East
2025-06-18,Keyboard,4,160,East
2025-06-18,Keyboard,1,40,South
2025-06-18,Laptop,4,3200,East
2025-06-18,Keyboard,2,80,North
2025-06-18,Mouse,3,75,North
